DAY,ID,DATA,Maincontract,Submaincontract
1月30日,I,0.07707739415056489,I1505.DCE,I1509.DCE
1月30日,M,-0.007690617446715007,M1505.DCE,M1509.DCE
1月30日,FG,0.008748382148506784,FG506.CZC,FG509.CZC
1月30日,A,0.021304277424432416,A1505.DCE,A1509.DCE
1月30日,BB,0.9972677595628415,BB1505.DCE,BB1503.DCE
1月30日,FU,-0.37671444246331093,FU1503.SHF,FU1506.SHF
1月30日,CF,-0.08692283808266335,CF505.CZC,CF509.CZC
1月30日,WR,0.04198605632816642,WR1504.SHF,WR1511.SHF
1月30日,RU,0.10129950697097333,RU1505.SHF,RU1509.SHF
1月30日,FB,1.7285974499089252,FB1505.DCE,FB1503.DCE
1月30日,AU,-0.007791154371584699,AU1506.SHF,AU1512.SHF
1月30日,C,-0.007690617446715007,M1505.DCE,M1509.DCE
1月30日,HC,0.03239384833846817,HC1505.SHF,HC1503.SHF
1月30日,AL,0.06469337114498405,AL1504.SHF,AL1503.SHF
1月30日,WH,-0.0020668176670441676,WH505.CZC,WH601.CZC
1月30日,CS,-0.16542034896895536,CS1505.DCE,CS1509.DCE
1月30日,MA,-0.14269840943229287,MA506.CZC,MA509.CZC
1月30日,TC,-0.031435166046575716,TC505.CZC,TC509.CZC
1月30日,IM,0.040039491004826684,IM_S1503.SHF,IM_S1502.SHF
1月30日,Y,-0.008851542654129001,Y1505.DCE,Y1509.DCE
1月30日,RM,0.06401562098075439,RM505.CZC,RM509.CZC
1月30日,ME,0.4641047430208038,ME505.CZC,ME502.CZC
1月30日,EF,0.0,EF1503-S.CFE,EF1502-S.CFE
1月30日,BU,-0.31643402494463224,BU1506.SHF,BU1509.SHF
1月30日,OI,-0.010264544015208397,OI505.CZC,OI509.CZC
2月2日,PP,0.0974172620514084,PP1505.DCE,PP1509.DCE
2月2日,AF,-0.051524562394127615,AF1509-S.CFE,AF1506-S.CFE
2月2日,JM,-0.047862575399947545,JM1505.DCE,JM1509.DCE
2月2日,AG,-0.019575593971789693,AG1506.SHF,AG1512.SHF
2月2日,CU,0.03634553149116256,CU1504.SHF,CU1505.SHF
2月2日,SR,-0.07157507871519096,SR505.CZC,SR509.CZC
2月2日,B,-0.024882593546432356,B1505.DCE,B1509.DCE
2月2日,J,-0.05111448243669039,J1505.DCE,J1509.DCE
2月2日,L,0.10644021096982768,L1505.DCE,L1509.DCE
2月2日,RI,-0.006956442269451173,RI505.CZC,RI601.CZC
2月2日,P,0.04362053996674856,P1505.DCE,P1509.DCE
2月2日,ZN,-0.036228287841191066,ZN1504.SHF,ZN1503.SHF
2月2日,RB,-0.04323820413376803,RB1505.SHF,RB1510.SHF
2月2日,PB,-0.07027970681488517,PB1504.SHF,PB1503.SHF
2月2日,TA,-0.08320036471392751,TA505.CZC,TA509.CZC
2月2日,JD,-0.3273525228724872,JD1505.DCE,JD1509.DCE
2月2日,V,-0.046731963382625946,V1505.DCE,V1509.DCE
2月2日,I,0.07741251325556733,I1505.DCE,I1509.DCE
2月2日,M,-0.011093381961857001,M1505.DCE,M1509.DCE
2月2日,FG,0.021870955371266956,FG506.CZC,FG509.CZC
2月2日,A,0.03270700904483212,A1505.DCE,A1509.DCE
2月2日,BB,0.938604950176792,BB1505.DCE,BB1503.DCE
2月2日,FU,-0.2756345420499433,FU1503.SHF,FU1506.SHF
2月2日,CF,-0.08909038312028783,CF505.CZC,CF509.CZC
2月2日,WR,0.04198605632816642,WR1504.SHF,WR1511.SHF
2月2日,RU,0.10308574982705329,RU1505.SHF,RU1509.SHF
2月2日,FB,1.9038748137108794,FB1505.DCE,FB1503.DCE
2月2日,AU,-0.007671290458175705,AU1506.SHF,AU1512.SHF
2月2日,C,-0.011093381961857001,M1505.DCE,M1509.DCE
2月2日,HC,0.013883077859343501,HC1505.SHF,HC1503.SHF
2月2日,AL,-0.05639242950946311,AL1504.SHF,AL1505.SHF
2月2日,WH,-0.0017268250095987291,WH505.CZC,WH601.CZC
2月2日,CS,-0.15681803159495009,CS1505.DCE,CS1509.DCE
2月2日,MA,-0.13470677451971688,MA506.CZC,MA509.CZC
2月2日,TC,-0.025148132837260573,TC505.CZC,TC509.CZC
2月2日,IM,-0.4284037558685447,IM_S1503.SHF,IM_S1502.SHF
2月2日,Y,-0.005493298176225006,Y1505.DCE,Y1509.DCE
2月2日,RM,0.054713356449430574,RM505.CZC,RM509.CZC
2月2日,ME,0.6045480997358879,ME505.CZC,ME502.CZC
2月2日,EF,0.0,EF1503-S.CFE,EF1509-S.CFE
2月2日,BU,-0.30416666666666664,BU1506.SHF,BU1509.SHF
2月2日,OI,-0.006167259455760473,OI505.CZC,OI509.CZC
2月3日,PP,0.08653304354825726,PP1505.DCE,PP1509.DCE
2月3日,AF,0.0,AF1509-S.CFE,AF1506-S.CFE
2月3日,JM,-0.04369782653649829,JM1505.DCE,JM1509.DCE
2月3日,AG,-0.022573562868035215,AG1506.SHF,AG1512.SHF
2月3日,CU,0.03292332923329233,CU1504.SHF,CU1505.SHF
2月3日,SR,-0.06894378783694123,SR505.CZC,SR509.CZC
2月3日,B,-0.01761941056910569,B1505.DCE,B1509.DCE
2月3日,J,-0.05091957497268013,J1505.DCE,J1509.DCE
2月3日,L,0.12357036666323211,L1505.DCE,L1509.DCE
2月3日,RI,-0.007148580523150337,RI505.CZC,RI601.CZC
2月3日,P,0.039363230602781,P1505.DCE,P1509.DCE
2月3日,ZN,-0.010838472121865998,ZN1504.SHF,ZN1503.SHF
2月3日,RB,-0.06198857495754207,RB1505.SHF,RB1510.SHF
2月3日,PB,-0.06549015084522024,PB1504.SHF,PB1503.SHF
2月3日,TA,-0.07828470700205765,TA505.CZC,TA509.CZC
2月3日,JD,-0.29783918864496883,JD1505.DCE,JD1509.DCE
2月3日,V,-0.03424015009380863,V1505.DCE,V1509.DCE
2月3日,I,0.0569452389619845,I1505.DCE,I1509.DCE
2月3日,M,-0.010986596352450011,M1505.DCE,M1509.DCE
2月3日,FG,0.012965331059960217,FG506.CZC,FG509.CZC
2月3日,A,0.03385215234766995,A1505.DCE,A1509.DCE
2月3日,BB,0.9972677595628415,BB1505.DCE,BB1503.DCE
2月3日,FU,0.6523468728860463,FU1506.SHF,FU1503.SHF
2月3日,CF,-0.0928361326307411,CF505.CZC,CF509.CZC
2月3日,WR,0.04198605632816642,WR1504.SHF,WR1511.SHF
2月3日,RU,0.0921577538756754,RU1505.SHF,RU1509.SHF
2月3日,FB,1.9038748137108794,FB1505.DCE,FB1503.DCE
2月3日,AU,-0.007671290458175705,AU1506.SHF,AU1512.SHF
2月3日,C,-0.010986596352450011,M1505.DCE,M1509.DCE
2月3日,HC,0.0,HC1505.SHF,HC1503.SHF
2月3日,AL,-0.059798361688720846,AL1504.SHF,AL1505.SHF
2月3日,WH,-0.003358143728551582,WH505.CZC,WH509.CZC
2月3日,CS,-0.16273923741268556,CS1505.DCE,CS1509.DCE
2月3日,MA,-0.14574090505767526,MA506.CZC,MA509.CZC
2月3日,TC,-0.031435166046575716,TC505.CZC,TC509.CZC
2月3日,IM,-0.28063378158354946,IM_S1503.SHF,IM_S1502.SHF
2月3日,Y,-0.006529108195372382,Y1505.DCE,Y1509.DCE
2月3日,RM,0.06528171451011497,RM505.CZC,RM509.CZC
2月3日,RS,-0.04667007635261023,RS507.CZC,RS509.CZC
2月3日,ME,0.10709046454767725,ME505.CZC,ME504.CZC
2月3日,EF,0.0,EF1503-S.CFE,EF1509-S.CFE
2月3日,BU,-0.28820709082631457,BU1506.SHF,BU1509.SHF
2月3日,OI,-0.019428709104458375,OI505.CZC,OI509.CZC
2月4日,PP,0.091508183804305,PP1505.DCE,PP1509.DCE
2月4日,AF,0.04530784508440913,AF1502-S.CFE,AF1509-S.CFE
2月4日,JM,-0.047798330332296614,JM1505.DCE,JM1509.DCE
2月4日,AG,-0.02325515925227884,AG1506.SHF,AG1512.SHF
2月4日,CU,0.04152445961319681,CU1504.SHF,CU1505.SHF
2月4日,SR,-0.06502792478521537,SR505.CZC,SR509.CZC
2月4日,B,-0.009241605963241195,B1505.DCE,B1509.DCE
2月4日,J,-0.05385111157701835,J1505.DCE,J1509.DCE
2月4日,L,0.09417749866121415,L1505.DCE,L1509.DCE
2月4日,RI,-0.0070146539002711155,RI505.CZC,RI601.CZC
2月4日,P,0.04567305185664084,P1505.DCE,P1509.DCE
2月4日,ZN,-0.003603977211015334,ZN1504.SHF,ZN1503.SHF
2月4日,RB,-0.06673722811951152,RB1505.SHF,RB1510.SHF
2月4日,PB,-0.05633585429850285,PB1504.SHF,PB1503.SHF
2月4日,TA,-0.07661935225909636,TA505.CZC,TA509.CZC
2月4日,JD,-0.31034143530717934,JD1505.DCE,JD1509.DCE
2月4日,V,-0.04280018761726079,V1505.DCE,V1509.DCE
2月4日,I,0.02547192853902788,I1505.DCE,I1509.DCE
2月4日,M,-0.008702286436354099,M1505.DCE,M1509.DCE
2月4日,FG,0.0,FG506.CZC,FG509.CZC
2月4日,A,0.02440696099901369,A1505.DCE,A1509.DCE
2月4日,BB,0.938604950176792,BB1505.DCE,BB1503.DCE
2月4日,FU,0.5218774983088371,FU1506.SHF,FU1503.SHF
2月4日,CF,-0.08858148282975366,CF505.CZC,CF509.CZC
2月4日,WR,0.04198605632816642,WR1504.SHF,WR1511.SHF
2月4日,RU,0.0999763443269961,RU1505.SHF,RU1509.SHF
2月4日,FB,1.9038748137108794,FB1505.DCE,FB1503.DCE
2月4日,AU,-0.015461515652137077,AU1506.SHF,AU1512.SHF
2月4日,C,-0.008702286436354099,M1505.DCE,M1509.DCE
2月4日,HC,-0.027766155718687003,HC1505.SHF,HC1503.SHF
2月4日,AL,-0.05494919081671057,AL1504.SHF,AL1505.SHF
2月4日,WH,-0.002524240674036178,WH505.CZC,WH601.CZC
2月4日,CS,-0.17473383011084484,CS1505.DCE,CS1509.DCE
2月4日,MA,-0.14355101960552968,MA506.CZC,MA509.CZC
2月4日,TC,-0.02536307414356195,TC505.CZC,TC509.CZC
2月4日,IM,-0.22362522414823668,IM_S1503.SHF,IM_S1502.SHF
2月4日,Y,-0.009793662293058574,Y1505.DCE,Y1509.DCE
2月4日,RM,0.06750664663044734,RM505.CZC,RM509.CZC
2月4日,RS,-0.09408602150537633,RS507.CZC,RS509.CZC
2月4日,ME,0.12457337883959044,ME505.CZC,ME504.CZC
2月4日,EF,0.0,EF1502-S.CFE,EF1503-S.CFE
2月4日,BU,-0.34521456804065503,BU1506.SHF,BU1509.SHF
2月4日,OI,-0.025450082974243123,OI505.CZC,OI509.CZC
2月5日,PP,0.08822236871017358,PP1505.DCE,PP1509.DCE
2月5日,AF,0.022653922542204566,AF1502-S.CFE,AF1509-S.CFE
2月5日,JM,-0.039992987530953476,JM1505.DCE,JM1509.DCE
2月5日,AG,-0.022006446793367333,AG1506.SHF,AG1512.SHF
2月5日,CU,0.04467564259485924,CU1504.SHF,CU1505.SHF
2月5日,SR,-0.06477684245869007,SR505.CZC,SR509.CZC
2月5日,B,-0.007393284770592957,B1505.DCE,B1509.DCE
2月5日,J,-0.04255467984890173,J1505.DCE,J1509.DCE
2月5日,L,0.0931254937172184,L1505.DCE,L1509.DCE
2月5日,RI,-0.008409070683626051,RI505.CZC,RI601.CZC
2月5日,P,0.04389762832539568,P1505.DCE,P1509.DCE
2月5日,ZN,-0.0037378392217101894,ZN1504.SHF,ZN1505.SHF
2月5日,RB,-0.06569373094110448,RB1505.SHF,RB1510.SHF
2月5日,PB,-0.05622376545190814,PB1504.SHF,PB1503.SHF
2月5日,TA,-0.0784139963612683,TA505.CZC,TA509.CZC
2月5日,JD,-0.28013317242547425,JD1505.DCE,JD1509.DCE
2月5日,V,-0.048553565420158526,V1505.DCE,V1509.DCE
2月5日,I,0.038044611215342916,I1505.DCE,I1509.DCE
2月5日,M,-0.002183575919644406,M1505.DCE,M1509.DCE
2月5日,FG,-0.00868138140995148,FG506.CZC,FG509.CZC
2月5日,A,0.03122948182124237,A1505.DCE,A1509.DCE
2月5日,BB,0.9478980684953742,BB1505.DCE,BB1503.DCE
2月5日,FU,0.7084627329192547,FU1506.SHF,FU1503.SHF
2月5日,CF,-0.0908859088590886,CF505.CZC,CF509.CZC
2月5日,WR,-0.0438115370380867,WR1504.SHF,WR1511.SHF
2月5日,RU,0.07652853664795307,RU1505.SHF,RU1509.SHF
2月5日,FB,-0.05029626567452115,FB1505.DCE,FB1509.DCE
2月5日,AU,-0.007730757826068539,AU1506.SHF,AU1512.SHF
2月5日,C,-0.002183575919644406,M1505.DCE,M1509.DCE
2月5日,HC,-0.01851077047912467,HC1505.SHF,HC1503.SHF
2月5日,AL,-0.05490786009778112,AL1504.SHF,AL1505.SHF
2月5日,WH,-0.0027074548774932822,WH505.CZC,WH601.CZC
2月5日,CS,-0.18212683794616463,CS1505.DCE,CS1509.DCE
2月5日,MA,-0.1472730135611235,MA506.CZC,MA509.CZC
2月5日,TC,-0.03177173099354119,TC505.CZC,TC509.CZC
2月5日,IM,0.054748905021899566,IM_S1503.SHF,IM_S1502.SHF
2月5日,Y,-0.013020020510991215,Y1505.DCE,Y1509.DCE
2月5日,RM,0.07031942357338264,RM505.CZC,RM509.CZC
2月5日,EF,0.0,EF1502-S.CFE,EF1503-S.CFE
2月5日,BU,-0.2886820107970047,BU1506.SHF,BU1509.SHF
2月5日,OI,-0.031590614669882965,OI505.CZC,OI509.CZC
2月6日,PP,0.06967732082747385,PP1505.DCE,PP1509.DCE
2月6日,AF,0.04530784508440913,AF1502-S.CFE,AF1509-S.CFE
2月6日,JM,-0.039619221292346435,JM1505.DCE,JM1509.DCE
2月6日,AG,-0.019359201587631325,AG1506.SHF,AG1512.SHF
2月6日,CU,0.04101452765069427,CU1504.SHF,CU1505.SHF
2月6日,SR,-0.064926298803914,SR505.CZC,SR509.CZC
2月6日,B,105.47788605697151,B1505.DCE,BB1508.DCE
2月6日,J,-0.050534185568913405,J1505.DCE,J1509.DCE
2月6日,L,0.082717203478655,L1505.DCE,L1509.DCE
2月6日,RI,-0.00882028182640921,RI505.CZC,RI601.CZC
2月6日,P,0.041795488377418984,P1505.DCE,P1509.DCE
2月6日,ZN,-0.011124657116732703,ZN1504.SHF,ZN1505.SHF
2月6日,RB,-0.056000490963208444,RB1505.SHF,RB1510.SHF
2月6日,PB,-0.06054767251939566,PB1504.SHF,PB1503.SHF
2月6日,TA,-0.08667689110968188,TA505.CZC,TA509.CZC
2月6日,JD,-0.2810210986558171,JD1505.DCE,JD1509.DCE
2月6日,V,-0.03681033947744057,V1505.DCE,V1509.DCE
2月6日,I,0.044102670326066316,I1505.DCE,I1509.DCE
2月6日,M,-0.004349548808789664,M1505.DCE,M1509.DCE
2月6日,FG,-0.008596730886994206,FG506.CZC,FG509.CZC
2月6日,A,0.03590785907859079,A1505.DCE,A1509.DCE
2月6日,BB,1.0879284649776453,BB1505.DCE,BB1503.DCE
2月6日,FU,0.6200802533669517,FU1506.SHF,FU1503.SHF
2月6日,CF,-0.09565502248429078,CF505.CZC,CF509.CZC
2月6日,WR,-0.0438115370380867,WR1504.SHF,WR1511.SHF
2月6日,RU,0.08437278536646196,RU1505.SHF,RU1509.SHF
2月6日,FB,-0.0989159891598916,FB1505.DCE,FB1509.DCE
2月6日,AU,-0.015461515652137077,AU1506.SHF,AU1512.SHF
2月6日,C,-0.004349548808789664,M1505.DCE,M1509.DCE
2月6日,HC,-0.0046276926197811675,HC1505.SHF,HC1503.SHF
2月6日,AL,-0.04084296904140246,AL1504.SHF,AL1505.SHF
2月6日,WH,-0.002851569628924072,WH505.CZC,WH601.CZC
2月6日,CS,-0.16765421891507049,CS1505.DCE,CS1509.DCE
2月6日,MA,-0.1550312765464515,MA506.CZC,MA509.CZC
2月6日,TC,-0.031636243867769163,TC505.CZC,TC509.CZC
2月6日,IM,-0.2533823703178542,IM_S1503.SHF,IM_S1502.SHF
2月6日,Y,-0.018198829174438932,Y1505.DCE,Y1509.DCE
2月6日,RM,0.06862034170129337,RM505.CZC,RM509.CZC
2月6日,RS,0.1315626592878468,RS507.CZC,RS509.CZC
2月6日,ME,0.3142462638076673,ME505.CZC,ME504.CZC
2月6日,EF,0.0,EF1502-S.CFE,EF1503-S.CFE
2月6日,BU,-0.2699083912469129,BU1506.SHF,BU1509.SHF
2月6日,OI,-0.038420520491405936,OI505.CZC,OI509.CZC
2月9日,PP,0.0643324328395038,PP1505.DCE,PP1509.DCE
2月9日,AF,0.022653922542204566,AF1502-S.CFE,AF1509-S.CFE
2月9日,JM,-0.04805635100885421,JM1505.DCE,JM1509.DCE
2月9日,AG,-0.019231058724352317,AG1506.SHF,AG1512.SHF
2月9日,CU,0.04736415247364152,CU1504.SHF,CU1505.SHF
2月9日,SR,-0.06828443869462095,SR505.CZC,SR509.CZC
2月9日,B,0.006489333871782954,B1505.DCE,B1509.DCE
2月9日,J,-0.056308912235232406,J1505.DCE,J1509.DCE
2月9日,L,0.060174848561927105,L1505.DCE,L1509.DCE
2月9日,RI,-0.008260662138465897,RI505.CZC,RI601.CZC
2月9日,P,0.030491981861865473,P1505.DCE,P1509.DCE
2月9日,ZN,-0.011148442272449603,ZN1504.SHF,ZN1505.SHF
2月9日,RB,-0.0637165051933316,RB1505.SHF,RB1510.SHF
2月9日,PB,-0.051517951086817046,PB1504.SHF,PB1503.SHF
2月9日,TA,-0.08603146464294369,TA505.CZC,TA509.CZC
2月9日,JD,-0.24805153462885265,JD1505.DCE,JD1509.DCE
2月9日,V,-0.048182573516279574,V1505.DCE,V1509.DCE
2月9日,I,0.0507261482871239,I1505.DCE,I1509.DCE
2月9日,M,-0.002166834373710659,M1505.DCE,M1509.DCE
2月9日,FG,-0.004284439853507372,FG506.CZC,FG509.CZC
2月9日,A,0.031243777761650358,A1505.DCE,A1509.DCE
2月9日,BB,1.148368935254181,BB1505.DCE,BB1503.DCE
2月9日,CF,-0.09548015041393558,CF505.CZC,CF509.CZC
2月9日,WR,-0.0438115370380867,WR1504.SHF,WR1511.SHF
2月9日,RU,0.09053327821413808,RU1505.SHF,RU1509.SHF
2月9日,FB,-0.05029626567452115,FB1505.DCE,FB1509.DCE
2月9日,AU,-0.015767079202574568,AU1506.SHF,AU1512.SHF
2月9日,C,-0.002166834373710659,M1505.DCE,M1509.DCE
2月9日,HC,-0.027766155718687003,HC1505.SHF,HC1503.SHF
2月9日,AL,-0.050351141208929015,AL1504.SHF,AL1505.SHF
2月9日,WH,-0.0028927834750526104,WH505.CZC,WH601.CZC
2月9日,CS,-0.16638243559216595,CS1505.DCE,CS1509.DCE
2月9日,MA,-0.15135918351416752,MA506.CZC,MA509.CZC
2月9日,TC,-0.03177173099354119,TC505.CZC,TC509.CZC
2月9日,IM,0.0054406153112330075,IM_S1503.SHF,IM_S1502.SHF
2月9日,Y,-0.019297194417030875,Y1505.DCE,Y1509.DCE
2月9日,RM,0.06959380100367607,RM505.CZC,RM509.CZC
2月9日,EF,0.0,EF1502-S.CFE,EF1503-S.CFE
2月9日,BU,-0.2871138443935927,BU1506.SHF,BU1509.SHF
2月9日,OI,-0.04649321016370926,OI505.CZC,OI509.CZC
2月10日,PP,0.0645950204584658,PP1505.DCE,PP1509.DCE
2月10日,AF,0.04530784508440913,AF1502-S.CFE,AF1509-S.CFE
2月10日,JM,-0.039939161168193106,JM1505.DCE,JM1509.DCE
2月10日,AG,-0.018569060145200773,AG1506.SHF,AG1512.SHF
2月10日,CU,0.04729510851959831,CU1504.SHF,CU1505.SHF
2月10日,SR,-0.06948800773996222,SR505.CZC,SR509.CZC
2月10日,B,0.0037081907838759733,B1505.DCE,B1509.DCE
2月10日,J,-0.05349346662347079,J1505.DCE,J1509.DCE
2月10日,L,0.07908694382424705,L1505.DCE,L1509.DCE
2月10日,RI,-0.008288714107659172,RI505.CZC,RI601.CZC
2月10日,P,0.03771704383710504,P1505.DCE,P1509.DCE
2月10日,ZN,-0.011148442272449603,ZN1504.SHF,ZN1505.SHF
2月10日,RB,-0.06435021232887213,RB1505.SHF,RB1510.SHF
2月10日,PB,-0.05149746681203104,PB1504.SHF,PB1503.SHF
2月10日,TA,-0.0819543026427791,TA505.CZC,TA509.CZC
2月10日,JD,-0.25441131527164906,JD1505.DCE,JD1509.DCE
2月10日,V,-0.03994684177611007,V1505.DCE,V1509.DCE
2月10日,I,0.043916189690438125,I1505.DCE,I1509.DCE
2月10日,M,0.003259772619696171,M1505.DCE,M1509.DCE
2月10日,FG,-0.01274322688762685,FG506.CZC,FG509.CZC
2月10日,A,0.03821960942700503,A1505.DCE,A1509.DCE
2月10日,BB,1.1600869856139178,BB1505.DCE,BB1503.DCE
2月10日,FU,-0.44248316463822757,FU1503.SHF,FU1506.SHF
2月10日,CF,-0.09844719300273572,CF505.CZC,CF509.CZC
2月10日,WR,-0.0438115370380867,WR1504.SHF,WR1511.SHF
2月10日,RU,0.08093126385809311,RU1505.SHF,RU1509.SHF
2月10日,FB,1.5609408410548824,FB1505.DCE,FB1503.DCE
2月10日,AU,-0.007883539601287284,AU1506.SHF,AU1512.SHF
2月10日,C,0.003259772619696171,M1505.DCE,M1509.DCE
2月10日,HC,-0.009255385239562335,HC1505.SHF,HC1503.SHF
2月10日,AL,-0.041477272727272724,AL1504.SHF,AL1505.SHF
2月10日,WH,-0.00255869888566074,WH505.CZC,WH601.CZC
2月10日,CS,-0.17187300472481165,CS1505.DCE,CS1509.DCE
2月10日,MA,-0.1418207751327956,MA506.CZC,MA509.CZC
2月10日,TC,-0.031839910673784846,TC505.CZC,TC509.CZC
2月10日,IM,-0.10328547599189802,IM_S1503.SHF,IM_S1502.SHF
2月10日,Y,-0.012855507616448004,Y1505.DCE,Y1509.DCE
2月10日,RM,0.07085274504430437,RM505.CZC,RM509.CZC
2月10日,ME,0.23856209150326796,ME505.CZC,ME504.CZC
2月10日,EF,0.0,EF1502-S.CFE,EF1503-S.CFE
2月10日,BU,-0.2627411459832998,BU1506.SHF,BU1509.SHF
2月10日,OI,-0.040415113037749376,OI505.CZC,OI509.CZC
2月11日,PP,0.06518522298193692,PP1505.DCE,PP1509.DCE
2月11日,AF,0.022653922542204566,AF1502-S.CFE,AF1509-S.CFE
2月11日,JM,-0.039939161168193106,JM1505.DCE,JM1509.DCE
2月11日,AG,-0.02127068232045437,AG1506.SHF,AG1512.SHF
2月11日,CU,0.05053343106116133,CU1504.SHF,CU1505.SHF
2月11日,SR,-0.06479461461919733,SR505.CZC,SR509.CZC
2月11日,B,-0.0009270476959689933,B1505.DCE,B1509.DCE
2月11日,J,-0.050678021011709165,J1505.DCE,J1509.DCE
2月11日,L,0.06465838740956217,L1505.DCE,L1509.DCE
2月11日,RI,-0.007911065619347415,RI505.CZC,RI601.CZC
2月11日,P,0.045165260373294804,P1505.DCE,P1509.DCE
2月11日,ZN,0.011275872721655854,ZN1504.SHF,ZN1505.SHF
2月11日,RB,-0.06341760055598993,RB1505.SHF,RB1510.SHF
2月11日,PB,-0.05653874453007009,PB1504.SHF,PB1503.SHF
2月11日,TA,-0.09044213176892889,TA505.CZC,TA509.CZC
2月11日,JD,-0.27523880658502553,JD1505.DCE,JD1509.DCE
2月11日,V,-0.03688072253571484,V1505.DCE,V1509.DCE
2月11日,I,0.04382353950121779,I1505.DCE,I1509.DCE
2月11日,M,0.018499139886888415,M1505.DCE,M1509.DCE
2月11日,FG,-0.012581579189263718,FG506.CZC,FG509.CZC
2月11日,A,0.029246304381448582,A1505.DCE,A1509.DCE
2月11日,BB,1.2211441953830713,BB1505.DCE,BB1503.DCE
2月11日,FU,0.32471407442119293,FU1506.SHF,FU1503.SHF
2月11日,CF,-0.09551507365841763,CF505.CZC,CF509.CZC
2月11日,WR,-0.0438115370380867,WR1504.SHF,WR1511.SHF
2月11日,RU,0.08038319660848978,RU1505.SHF,RU1509.SHF
2月11日,FB,-0.05029626567452115,FB1505.DCE,FB1509.DCE
2月11日,AU,-0.01582964697718796,AU1506.SHF,AU1512.SHF
2月11日,C,0.018499139886888415,M1505.DCE,M1509.DCE
2月11日,HC,0.03702154095824934,HC1505.SHF,HC1503.SHF
2月11日,AL,-0.03258097424126498,AL1504.SHF,AL1505.SHF
2月11日,WH,-0.0031154236892945173,WH505.CZC,WH601.CZC
2月11日,CS,-0.18928967503610267,CS1505.DCE,CS1509.DCE
2月11日,MA,-0.1327246638886705,MA506.CZC,MA509.CZC
2月11日,TC,-0.025417384794832958,TC505.CZC,TC509.CZC
2月11日,IM,0.005468000958772771,IM_S1503.SHF,IM_S1502.SHF
2月11日,Y,-0.010755634921336526,Y1505.DCE,Y1509.DCE
2月11日,RM,0.0765172911926025,RM505.CZC,RM509.CZC
2月11日,ME,0.23739837398373984,ME505.CZC,ME504.CZC
2月11日,EF,0.0,EF1503-S.CFE,EF1502-S.CFE
2月11日,BU,-0.3081720399591327,BU1506.SHF,BU1509.SHF
2月11日,OI,-0.03844671927796673,OI505.CZC,OI509.CZC
2月12日,PP,0.07566141953260536,PP1505.DCE,PP1509.DCE
2月12日,AF,0.022955974842767294,AF1502-S.CFE,AF1509-S.CFE
2月12日,JM,-0.032080861349154034,JM1505.DCE,JM1509.DCE
2月12日,AG,-0.021464372308471754,AG1506.SHF,AG1512.SHF
2月12日,CU,0.05350598582946494,CU1504.SHF,CU1505.SHF
2月12日,SR,-0.056247460808898725,SR505.CZC,SR509.CZC
2月12日,B,-0.0009330265848670757,B1505.DCE,BU1609.SHF
2月12日,J,-0.04804490902051877,J1505.DCE,J1509.DCE
2月12日,L,0.06439990156612017,L1505.DCE,L1509.DCE
2月12日,RI,-0.008519140921508218,RI505.CZC,RI601.CZC
2月12日,P,0.04313197201739459,P1505.DCE,P1509.DCE
2月12日,ZN,0.0037482029164099405,ZN1504.SHF,ZN1505.SHF
2月12日,RB,-0.055240044735843055,RB1505.SHF,RB1510.SHF
2月12日,PB,-0.004939775341724184,PB1504.SHF,PB1505.SHF
2月12日,TA,-0.09059137621079182,TA505.CZC,TA509.CZC
2月12日,JD,-0.27569267932147173,JD1505.DCE,JD1509.DCE
2月12日,V,-0.03681033947744057,V1505.DCE,V1509.DCE
2月12日,I,0.05682407887908666,I1505.DCE,I1509.DCE
2月12日,M,0.020705880947902388,M1505.DCE,M1509.DCE
2月12日,FG,-0.01262160542210337,FG506.CZC,FG509.CZC
2月12日,A,0.03263955645972591,A1505.DCE,A1509.DCE
2月12日,BB,1.2337333107993915,BB1505.DCE,BB1503.DCE
2月12日,FU,0.36480223175714266,FU1506.SHF,FU1503.SHF
2月12日,CF,-0.09688396590495618,CF505.CZC,CF509.CZC
2月12日,WR,-0.0438115370380867,WR1504.SHF,WR1511.SHF
2月12日,RU,0.0851693562252843,RU1505.SHF,RU1509.SHF
2月12日,FB,1.6910192444761225,FB1505.DCE,FB1503.DCE
2月12日,AU,-0.01602036561546733,AU1506.SHF,AU1512.SHF
2月12日,C,0.020705880947902388,M1505.DCE,M1509.DCE
2月12日,HC,0.2297704918032787,HC1505.SHF,HC1503.SHF
2月12日,AL,-0.0326935380678183,AL1504.SHF,AL1505.SHF
2月12日,WH,-0.003049528095970738,WH505.CZC,WH601.CZC
2月12日,CS,-0.18791428019821096,CS1505.DCE,CS1509.DCE
2月12日,MA,-0.12780857893201053,MA506.CZC,MA509.CZC
2月12日,TC,-0.031839910673784846,TC505.CZC,TC509.CZC
2月12日,IM,-0.07108401246404603,IM_S1503.SHF,IM_S1502.SHF
2月12日,Y,-0.012953712658261538,Y1505.DCE,Y1509.DCE
2月12日,RM,0.07658910469911831,RM505.CZC,RM509.CZC
2月12日,ME,0.3445638020833333,ME505.CZC,ME504.CZC
2月12日,EF,0.0,EF1502-S.CFE,EF1503-S.CFE
2月12日,BU,-0.2381481587702191,BU1506.SHF,BU1509.SHF
2月12日,OI,-0.02847478783218264,OI505.CZC,OI509.CZC
